(has gem1),(has gem2),(has gem3)
0.33102434306027967,0.3328872924381734,0.33608836450154717
0.009740373497906175,0.5039850818018703,0.486274544700223
0.019866383525570987,0.20936983143640786,0.770763785038022
0.0,0.04,0.9600000000000007
0.0,0.0015439742602319313,0.9984560257397719
0.0,2.1489503537992278e-5,0.9999785104964662
0.0,0.0,1.0000000000000007
0.0,0.0,1.000000000000002
0.0,0.0,0.9999999999999988
0.0,0.0,1.0000000000000007
0.0,0.0,1.0000000000000002
0.0,0.0,1.0000000000000009
0.0,0.0,0.9999999999999992
0.0,0.0,1.0000000000000013
0.0,0.0,1.0000000000000007
0.0,0.0,0.9999999999999992
0.0,0.0,1.0000000000000007
0.0,0.0,1.0000000000000038
0.0,0.0,1.0000000000000007
0.0,0.0,1.000000000000003
0.0,0.0,0.9999999999999972
0.0,0.0,1.0000000000000029
0.0,0.0,0.9999999999999994
0.0,0.0,1.0000000000000027
0.0,0.0,1.0000000000000016
0.0,0.0,0.9999999999999972
