(has gem1),(has gem2),(has gem3)
0.33182509639218577,0.3350159542894863,0.3331589493183273
0.01830025940150133,0.49515862751794915,0.4865411130805488
0.03838209635664876,0.21886091147042017,0.7427569921729318
0.015,0.030000000000000002,0.9550000000000007
0.0007818088868915336,0.00010664667540645872,0.9991115444376986
0.0006104245843045429,1.474142287311668e-7,0.999389428001468
0.0,0.0,1.0000000000000007
0.0,0.0,1.0000000000000033
0.0,0.0,1.0
0.0,0.0,0.9999999999999979
0.0,0.0,1.0000000000000004
0.0,0.0,1.000000000000001
0.0,0.0,0.9999999999999992
0.0,0.0,0.9999999999999988
0.0,0.0,1.0000000000000004
0.0,0.0,0.9999999999999994
0.0,0.0,1.0000000000000009
0.0,0.0,1.0000000000000007
0.0,0.0,1.0000000000000007
0.0,0.0,1.0000000000000027
0.0,0.0,0.999999999999998
0.0,0.0,1.0000000000000002
0.0,0.0,1.0000000000000009
0.0,0.0,0.9999999999999996
0.0,0.0,1.0000000000000022
0.0,0.0,0.9999999999999976
