(has gem1),(has gem2),(has gem3)
0.3300000000000002,0.3400000000000002,0.3300000000000002
0.27929917859344433,0.3812987869466281,0.33940203445992856
0.2743195919391149,0.3889446681336151,0.3367357399272697
0.39591659046797784,0.2776989514815042,0.32638445805051725
0.39753166729398814,0.28120675939411055,0.32126157331190164
0.3044967428709574,0.3893300264931151,0.3061732306359269
0.4213661810313326,0.4867212682628206,0.0919125507058455
0.49321813028537637,0.5067031086382592,7.87610763645103e-5
0.4933331414467051,0.5066667290823282,1.2947096722403007e-7
0.389241220484907,0.6107587794825162,3.257688040587834e-11
0.3254841881950007,0.67451581180499,9.128579399606425e-15
0.3600000000000002,0.6400000000000005,0.0
0.34915516613889647,0.650844833861104,0.0
0.3533172524408934,0.6466827475591077,0.0
0.3473042392946216,0.6526957607053787,0.0
0.34132894465145996,0.6586710553485418,0.0
0.2483715510012766,0.7516284489987232,0.0
0.15462574204884103,0.8453742579511607,0.0
0.13687806194897872,0.8631219380510199,0.0
0.11935779119302063,0.8806422088069807,0.0
0.09639155503013523,0.9036084449698664,0.0
0.08478515521351056,0.9152148447864884,0.0
0.07800338074626412,0.9219966192537352,0.0
0.13249597846202724,0.867504021537972,0.0
0.12766332245458584,0.8723366775454139,0.0
