(has gem1),(has gem2),(has gem3)
0.3387881446542069,0.3350443845689609,0.32616747077683284
0.360686667828023,0.3147672618037326,0.3245460703682439
0.2662404088133012,0.23905928343499608,0.4947003077517033
0.005,0.01,0.9850000000000008
2.3881152819501757e-7,0.0001317862200214087,0.9998679749684477
3.5039937887635357e-16,2.4152674059611744e-8,0.9999999758473214
1.9750998585856334e-22,5.492345414339128e-12,0.9999999999945102
1.134900777456802e-28,6.11318200925945e-17,0.999999999999997
6.508835039447742e-35,1.3970903733988055e-20,1.0000000000000027
3.7530425783210035e-41,3.249887497519678e-24,0.9999999999999984
2.188212257560085e-47,1.0345516521904399e-28,1.0000000000000002
1.1974240272473244e-52,3.49923474887795e-37,1.0
1.838730224091017e-59,9.855328908323186e-46,0.9999999999999993
2.7295345250879268e-65,7.273648815154257e-53,0.9999999999999996
4.770823741873626e-72,1.271293409773368e-59,0.999999999999998
6.347535601564679e-80,1.691443787045109e-67,1.0000000000000013
1.405030376352382e-87,5.066979807895812e-76,0.9999999999999991
0.0,0.0,1.0000000000000007
