(has gem1),(has gem2),(has gem3)
0.3300000000000002,0.3300000000000002,0.3400000000000002
0.315206466552251,0.333654990947325,0.3511385425004246
0.30439334560555514,0.33787849075468024,0.3577281636397636
0.3248499461154063,0.3113988321813468,0.36375122170324814
0.33053650420085007,0.29966049093090147,0.36980300486824763
0.24456452671775009,0.3943256005973763,0.3611098726848748
0.24547060979526808,0.3921562542842328,0.3623731359204987
0.3563660262523404,0.32896359709933676,0.3146703766483226
0.36263473538095614,0.3222800355137068,0.31508522910533815
0.33584197986737097,0.3159418289709281,0.3482161911617
0.33827609779193146,0.31479435710228426,0.3469295451057846
0.3255338611461098,0.3542242772247763,0.3202418616291135
0.3322524844937321,0.34208839669611074,0.32565911881015647
0.320404081942255,0.36461951234214685,0.31497640571559765
0.7776507049989759,0.08869208486396199,0.13365721013706172
0.8900000000000007,0.025,0.085
0.9227877451843017,0.016494745201009048,0.06071750961468519
0.9446212016628984,0.016392076447671503,0.03898672188943352
0.9471349066284307,0.013361186457711581,0.03950390691385739
0.9679942758295373,0.006753094011928637,0.02525263015852993
0.9746595503973998,0.006078195850006295,0.01926225375259525
0.9533552708501886,0.014307141070509052,0.03233758807930487
0.9654825148961479,0.007623357031893874,0.026894128071960482
0.9732620993418293,0.006684832088887818,0.02005306856928076
0.9728541930981128,0.006786475688084895,0.020359331213803476
0.9653868463497017,5.731851919601523e-10,0.0346131530771153
0.9645405669865008,2.1601857730586957e-10,0.03545943279748259
0.9769142959428493,1.5176425553934833e-11,0.023085704041976407
0.9771003808951221,2.643373112730401e-14,0.022899619104853247
