(has gem1),(has gem2),(has gem3)
0.3350000000000002,0.3350000000000002,0.3300000000000002
0.2738037611923623,0.3755955247535808,0.3506007140540558
0.22336375654928065,0.4058591170041969,0.37077712644652144
0.20035164616998377,0.42488994872232855,0.3747584051076881
0.18305811875026473,0.43587174619311614,0.38107013505661824
0.18095134746214828,0.44107089764768437,0.37797775489016655
0.17746857965824953,0.4405623811273615,0.38196903921438874
0.014479893620496431,0.5490330706013702,0.4364870357781337
0.005633028925187029,0.5487502495272946,0.4456167215475175
0.0008107347531131591,0.5415153903203074,0.4576738749265793
0.00033435845184738003,0.5570881696882108,0.4425774718599416
0.0,0.6300000000000004,0.3700000000000002
0.0,0.6487073291073077,0.3512926708926921
0.0,0.6557277901003534,0.3442722098996468
0.0,0.6351895613652411,0.36481043863475926
0.0,0.7600000000000006,0.24000000000000013
0.0,0.7954619675453297,0.20453803245467161
0.0,0.8003904147901235,0.19960958520987782
0.0,0.7723395475483261,0.2276604524516732
0.0,0.7624980032135891,0.23750199678641007
0.0,0.7510666129482216,0.248933387051778
0.0,0.7421539017858432,0.2578460982141574
0.0,0.737944353412794,0.26205564658720626
0.0,0.7353497703161967,0.2646502296838035
0.0,0.7091442591475595,0.2908557408524405
0.0,0.6900000000000005,0.31000000000000016
0.0,0.7245614008375906,0.2754385991624095
0.0,0.7025118906434201,0.29748810935657904
0.0,0.7150000000000005,0.28500000000000014
0.0,0.7436517778032817,0.2563482221967163
0.0,0.7380296098760599,0.2619703901239412
0.0,0.7262704556022368,0.27372954439776165
0.0,0.6854680940597916,0.31453190594020813
0.0,0.6894276552387539,0.3105723447612454
0.0,0.6508787141664479,0.3491212858335519
0.0,0.6507937938475015,0.349206206152499
0.0,0.6111493752559327,0.38885062474406723
0.0,0.5946937241023895,0.40530627589761015
0.0,0.5500000000000004,0.4500000000000003
0.0,0.5394976112547766,0.4605023887452213
0.0,0.5415526054047044,0.45844739459529493
0.0,0.5152253669949987,0.48477463300500084
0.0,0.5090354168444605,0.4909645831555382
0.0,0.5068251246446801,0.49317487535532
0.0,0.4875465252574835,0.5124534747425163
0.0,0.4718530847767939,0.5281469152232053
0.0,0.14500000000000005,0.8550000000000006
0.0,0.07413071524923859,0.9258692847507598
0.0,0.00016492121815272958,0.9998350787818472
0.0,1.9245621715133785e-7,0.9999998075437827
0.0,0.0,1.0000000000000007
0.0,0.0,0.9999999999999956
