(has gem1),(has gem2),(has gem3)
0.3350000000000002,0.3350000000000002,0.3300000000000002
0.2889902644417074,0.35587876888782327,0.35513096667046923
0.24662588818803347,0.3715157355807036,0.38185837623126395
0.19840072298104175,0.3855561486138787,0.4160431284050796
0.19184146941233204,0.38364494877659144,0.42451358181107607
0.17754232942629752,0.4164661577500134,0.40599151282368956
0.15482831158464747,0.4461345834630844,0.3990371049522685
0.039208633106407466,0.5063662449223978,0.4544251219711948
0.06711754355907999,0.5141718387986612,0.41871061764225875
0.045,0.4800000000000003,0.4750000000000003
0.007107033600170778,0.6015075117838518,0.39138545461597724
0.0037651569455966678,0.5692931239437111,0.4269417191106924
0.01,0.5350000000000004,0.4550000000000003
0.006014723143602317,0.5302130869943268,0.46377218986207086
0.0027357538825277996,0.5369476215938456,0.46031662452362687
0.0010608740177217232,0.5423455003017795,0.45659362568049705
0.0010020135287082265,0.5320945372553748,0.4669034492159186
0.00015565472980655706,0.5069332532009767,0.49291109206921774
1.096895268323209e-6,0.5039680962229784,0.49603080688175255
1.5614105748613278e-10,0.5069641664506439,0.4930358333932162
0.0,0.43000000000000027,0.5700000000000004
0.0,0.46981896563198183,0.5301810343680167
0.0,0.4746963631476777,0.5253036368523235
0.0,0.48407967405345115,0.515920325946549
0.0,0.5534228710126897,0.4465771289873113
0.0,0.5100000000000003,0.4900000000000003
0.0,0.522656522461794,0.4773434775382066
0.0,0.40000000000000024,0.6000000000000004
0.0,0.392247126588397,0.607752873411603
0.0,0.3858451613102982,0.614154838689703
0.0,0.3858268027019967,0.6141731972980023
0.0,0.37566884026498865,0.6243311597350121
0.0,0.36821991375908875,0.6317800862409121
0.0,0.3597892714209622,0.6402107285790365
0.0,0.3458468078232812,0.6541531921767183
0.0,0.3412253631514655,0.6587746368485344
0.0,0.3177837232097548,0.6822162767902451
0.0,0.2623166941692504,0.7376833058307489
0.0,0.245038296540271,0.7549617034597296
0.0,0.30500000000000016,0.6950000000000005
0.0,0.28586926310014626,0.7141307368998526
0.0,0.25525516325360215,0.744744836746397
0.0,0.40916216039668707,0.5908378396033122
0.0,0.5200000000000004,0.4800000000000003
0.0,0.5832637984661267,0.41673620153387364
0.0,0.4197468505877398,0.58025314941226
