(has gem1),(has gem2),(has gem3)
0.3460581509821278,0.2601656318527668,0.39377621716510613
0.37814158661966385,0.17831761528882753,0.4435407980915085
0.37146581952401575,0.0006123123104821598,0.6279218681655023
0.39166666666666705,0.0,0.6083333333333336
0.1314516021854163,0.0,0.8685483978145834
0.275,0.0,0.7249999999999999
0.27458603143256555,0.0,0.7254139685674352
0.2602265654686229,0.0,0.7397734345313776
0.1955132749710894,0.0,0.8044867250289105
0.14166666666666666,0.0,0.8583333333333327
0.348682748431375,0.0,0.6513172515686252
0.5416666666666672,0.0,0.4583333333333339
0.5574279007260043,0.0,0.44257209927399604
0.5531110101270887,0.0,0.446888989872911
0.4857322530693107,0.0,0.5142677469306898
0.4008607740921493,0.0,0.5991392259078504
0.21660626616185172,0.0,0.7833937338381483
