(has gem1),(has gem2),(has gem3)
0.29523626556187843,0.326316859162755,0.37844687527536636
0.12063746513431871,0.3200229791331251,0.559339555732557
0.19000000000000009,0.3350000000000002,0.4750000000000003
0.30179511641823803,0.2683001007075576,0.42990478287420325
0.3700000000000002,0.16500000000000006,0.4650000000000003
0.48113160661388005,0.23853626500455571,0.2803321283815635
0.5700000000000004,0.3800000000000002,0.049999999999999996
0.507639158618837,0.4734373039219542,0.01892353745921021
0.27944704929762876,0.6906988595893049,0.029854091113066566
0.030000000000000002,0.8950000000000007,0.075
0.019142911903099632,0.8996763024125506,0.0811807856843481
0.0025698530180602377,0.9124221711772378,0.08500797580470358
0.0004926967826033387,0.9154505833200662,0.08405671989733016
3.388623685683037e-6,0.9130782492399785,0.08691836213633608
3.429478682963244e-8,0.9034957499613617,0.09650421574385021
2.193454403970546e-11,0.859309458494479,0.1406905414835868
0.0,0.5850000000000004,0.41500000000000026
0.0,0.5055399743440715,0.4944600256559293
0.0,0.25952072894755207,0.7404792710524482
0.0,0.18500000000000008,0.8150000000000006
0.0,0.10027029519764123,0.8997297048023613
0.0,0.04256786941138169,0.9574321305886173
0.0,0.006242207374480958,0.9937577926255188
0.0,0.00039519835811420103,0.9996048016418858
0.0,0.0,1.0000000000000007
0.0,0.0,1.0000000000000007
