(has gem1),(has gem2),(has gem3)
0.3350000000000002,0.3350000000000002,0.3300000000000002
0.4114000758814082,0.2948699315437026,0.2937299925748891
0.4580765446490277,0.26379790941467046,0.27812554593630173
0.6400000000000005,0.2100000000000001,0.15000000000000005
0.7760458384347733,0.14102041863980846,0.08293374292541629
0.852239675152397,0.09471681829812328,0.053043506549479175
0.8695168615862129,0.08313434444002639,0.04734879397376123
0.9800000000000008,0.0,0.02
0.9800000000000008,0.0,0.02
0.9900339215390827,0.0,0.00996607846091872
0.9985924321827231,0.0,0.0014075678172789455
0.9998796262170958,0.0,0.00012037378290609634
1.0000000000000007,0.0,0.0
0.999999999999997,0.0,0.0
0.9999999999999999,0.0,0.0
1.000000000000001,0.0,0.0
1.0000000000000022,0.0,0.0
1.0000000000000007,0.0,0.0
0.9999999999999991,0.0,0.0
0.9999999999999972,0.0,0.0
1.0000000000000002,0.0,0.0
1.0000000000000007,0.0,0.0
1.0000000000000018,0.0,0.0
0.999999999999999,0.0,0.0
1.0000000000000007,0.0,0.0
1.0000000000000027,0.0,0.0
1.0000000000000033,0.0,0.0
0.9999999999999986,0.0,0.0
1.0000000000000027,0.0,0.0
1.0000000000000013,0.0,0.0
0.9999999999999986,0.0,0.0
0.9999999999999993,0.0,0.0
1.0000000000000009,0.0,0.0
1.0000000000000007,0.0,0.0
1.0000000000000009,0.0,0.0
1.000000000000001,0.0,0.0
1.0000000000000024,0.0,0.0
1.0000000000000004,0.0,0.0
1.0000000000000024,0.0,0.0
1.000000000000002,0.0,0.0
1.0000000000000004,0.0,0.0
1.0000000000000007,0.0,0.0
1.000000000000003,0.0,0.0
1.0000000000000022,0.0,0.0
1.0000000000000009,0.0,0.0
1.0000000000000009,0.0,0.0
1.0000000000000004,0.0,0.0
0.9999999999999989,0.0,0.0
1.0000000000000007,0.0,0.0
0.9999999999999974,0.0,0.0
0.9999999999999982,0.0,0.0
0.9999999999999983,0.0,0.0
1.0000000000000002,0.0,0.0
1.0000000000000007,0.0,0.0
