(has gem1),(has gem2),(has gem3)
0.28729196822697756,0.26886411771719365,0.44384391405582885
0.2577821853659719,0.1722167180438068,0.570001096590221
0.20836481241615748,0.13280923528266372,0.6588259523011794
0.075,0.06499999999999999,0.8600000000000007
0.0401609396389221,0.04507193127570814,0.9147671290853672
0.019140495203475136,0.025508920743610258,0.9553505840529174
0.01910833427739085,0.025477759391650964,0.9554139063309567
0.014825628421162288,0.021768624539225206,0.9634057470396122
0.00868952422958064,0.01622171924628312,0.9750887565241385
0.0011759164521020795,0.0046033264982637025,0.9942207570496321
0.00016999175971129968,0.0006176879227830384,0.9992123203175058
7.7903183486932e-5,5.421692296809854e-6,0.9999166751242153
1.1553101541988962e-5,3.952403128915563e-9,0.9999884429460564
0.0,0.0,1.0000000000000007
0.0,0.0,1.0000000000000044
0.0,0.0,1.0000000000000013
0.0,0.0,0.9999999999999994
0.0,0.0,1.0000000000000007
